domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"ku.dk","true",7,2,1,"amazon.com;comodoca.com;digicert.com;globalsign.com;harica.gr;letsencrypt.org;sectigo.com"
"lectio.dk","true",1,0,0,"thawte.com"
"webhosting.dk","true",2,0,0,"letsencrypt.org;sectigo.com"
"au.dk","true",6,3,1,"amazon.com;digicert.com;globalsign.com;harica.gr;letsencrypt.org;sectigo.com"
"google.dk","true",1,0,0,"pki.goog"
"tv2.dk","true",11,9,0,"affirmtrust.com;amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;geotrust.com;globalsign.com;letsencrypt.org;pki.goog;rapidssl.com"
"mitid.dk","true",7,0,0,"buypass.com;digicert.com;entrust.net;globalsign.com;identrust.com;letsencrypt.org;sectigo.com"
"sdu.dk","true",8,3,1,"amazon.com;amazonaws.com;amazontrust.com;digicert.com;globalsign.com;harica.gr;letsencrypt.org;sectigo.com"
"danskespil.dk","true",1,0,1,"digicert.com"
"aau.dk","true",2,2,0,"godaddy.com;letsencrypt.org"
"dk-hostmaster.dk","true",2,1,1,";letsencrypt.org;sectigo.com"
"fibianet.dk","true",4,0,1,"digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"dsb.dk","true",2,2,0,"digicert.com;letsencrypt.org"
"cbs.dk","true",7,7,0,"comodoca.com;digicert.com;harica.gr;letsencrypt.org;sectigo.com;trust-provider.com;usertrust.com"
"danskebank.dk","true",6,1,1,";amazon.com;comodoca.com;digicert.com;entrust.net;globalsign.com;letsencrypt.org"
"krak.dk","true",6,6,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"datatilsynet.dk","true",4,0,1,"digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"pinterest.dk","true",1,0,0,"digicert.com"
"ioi.dk","true",4,0,0,"digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"blogspot.dk","true",1,0,0,"pki.goog"
"bet365.dk","true",2,0,0,"digicert.com;pki.goog"
"nordea.dk","true",5,0,2,"digicert.com;entrust.net;globalsign.com;letsencrypt.org;sectigo.com"
"stil.dk","true",4,0,1,"amazon.com;digicert.com;letsencrypt.org;sectigo.com"
"nordnet.dk","true",1,1,1,";digicert.com"
"netic.dk","true",3,1,1,"digicert.com;globalsign.com;letsencrypt.org"
"ipapercms.dk","true",4,0,0,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"jemogfix.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"virk.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"sitnet.dk","true",2,2,1,"digicert.com;sectigo.com"
"klaravik.dk","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"chosting.dk","true",3,0,0,"comodo.com;comodoca.com;letsencrypt.org"
"fabel.dk","true",2,0,0,"certainly.com;letsencrypt.org"
"nhl-data.dk","true",2,2,1,"digicert.com;letsencrypt.org;sectigo.com"
"netsite.dk","true",2,2,1,"comodoca.com;letsencrypt.org"
"sundhed.dk","true",3,0,0,"amazon.com;digicert.com;letsencrypt.org"
"fdm.dk","true",3,2,1,"amazon.com;digicert.com;globalsign.com"
"regionh.dk","true",3,0,0,"digicert.com;globalsign.com;letsencrypt.org"
"deic.dk","true",3,2,0,"harica.gr;letsencrypt.org;sectigo.com"
"imusic.dk","true",1,1,0,"letsencrypt.org"
"punktum.dk","true",3,3,1,";digicert.com;letsencrypt.org;sectigo.com"
"ens.dk","true",4,0,1,"digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"myheritage.dk","true",1,0,0,"www.digicert.com"
"tivolicasino.dk","true",1,0,1,"digicert.com"
"lex.dk","true",3,0,0,"digicert.com;letsencrypt.org;pki.googl"
"coolshop.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"spies.dk","true",3,0,0,"digicert.com;globalsign.com;letsencrypt.org"
"unilogin.dk","true",1,0,1,"letsencrypt.org"
"mobilepay.dk","true",3,1,1,";digicert.com;globalsign.com;godaddy.com"
"i2.dk","true",3,0,0,"harica.gr;letsencrypt.org;sectigo.com"
"dingeo.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"nyheder24.dk","true",6,6,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"pokerstars.dk","true",3,0,0,"amazonaws.com;digicert.com;letsencrypt.org"
"legoland.dk","true",6,0,1,"amazonaws.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"workbox.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"designrus.dk","true",1,0,0,"letsencrypt.org"
"thomann.dk","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"degulesider.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"statens-it.dk","true",3,0,1,"digicert.com;entrust.net;sectigo.com"
"ibog.dk","true",1,0,0,"amazontrust.com"
"dkwebcam.dk","true",2,1,0,"globalsign.com;sectigo.com"
"vvs-eksperten.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"sydbank.dk","true",7,6,1,"comodoca.com;digicert.com;globalsign.com;infocert.it;letsencrypt.org;pki.goog;ssl.com"
"skoleintra.dk","true",5,7,1,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"bet25.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"dansknet.dk","true",2,0,0,"globalsign.com;letsencrypt.org"
"gjensidige.dk","true",3,0,0,"buypass.no;digicert.com;letsencrypt.org"
"home.dk","true",1,1,1,";globalsign.com"
"bibliotek.dk","true",1,0,1,"letsencrypt.org"
"dinero.dk","true",6,6,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"airbnb.dk","true",1,0,1,"digicert.com"
"systime.dk","true",5,0,0,"amazontrust.com;comodoca.com;globalsign.com;letsencrypt.org;rapidssl.com"
"nemtilmeld.dk","true",0,1,0,"globalsign.com"
"moensted.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"diis.dk","true",2,0,1,"Digicert.com;letsencrypt.org"
"eatonline.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"odense.dk","true",7,6,1,"amazon.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
