domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"ellos.dk","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"nemtilmeld.dk","true",0,1,0,"globalsign.com"
"moensted.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"systime.dk","true",5,0,0,"amazontrust.com;comodoca.com;globalsign.com;letsencrypt.org;rapidssl.com"
"odense.dk","true",7,6,1,"amazon.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"youtube.dk","true",1,0,0,"pki.goog"
"notino.dk","true",6,5,1,"comodoca.com;digicert.com;geotrust.com;letsencrypt.org;pki.goog;ssl.com"
"sparnord.dk","true",3,0,0,"globalsign.com;infocert.it;letsencrypt.org"
"orsted.dk","true",6,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com"
"feline.dk","true",2,0,0,"letsencrypt.org;rapidssl.com"
"billetten.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"casinogo.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"nbi.dk","true",0,0,1,""
"dbc.dk","true",1,0,1,"letsencrypt.org"
"diis.dk","true",2,0,1,"Digicert.com;letsencrypt.org"
"clever.dk","true",4,1,0,"certainly.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"webaway.dk","true",0,1,0,"letsencrypt.org"
"billigparfume.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dagens.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"get2net.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"csis.dk","true",2,0,1,"digicert.com;letsencrypt.org"
"dgi.dk","true",2,0,0,"digicert.com;sectigo.com"
"helsebixen.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dialogintelligens.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"dustin.dk","true",8,6,0,"amazon.com;amazonaws.com;amazontrust.com;amazonws.com;awstrust.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"apollorejser.dk","true",7,6,1,"amazonaws.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"nemlog-in.dk","true",4,0,1,"comodoca.com;digicert.com;globalsign.com;sectigo.com"
"landbobanken.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"miinto.dk","true",2,1,0,"certum.pl;digicert.com"
"bornfiber.dk","true",1,0,1,"letsencrypt.org"
"droso.dk","true",2,0,1,"comodoca.com;letsencrypt.org"
"webapoteket.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ilva.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"mitcfu.dk","true",6,6,0,"comodoca.com;digicert.com;harica.gr;letsencrypt.org;pki.goog;ssl.com"
"alka.dk","true",6,6,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"emp-shop.dk","true",8,7,1,";amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"storebaelt.dk","true",7,6,0,"""amazonaws.com"";""globalsign.com"";comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"rudersdal.dk","true",4,1,1,"amazon.com;digicert.com;globalsign.com;letsencrypt.org"
"kviknet.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"parknet.dk","true",1,0,0,"letsencrypt.org"
"danskefilm.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jala-helsekost.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"getyourguide.dk","true",4,1,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"netseidbroker.dk","true",1,0,1,"letsencrypt.org"
"ucl.dk","true",7,2,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"konservative.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"sol.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"travelmarket.dk","true",6,5,0,"amazontrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spillehallen.dk","true",0,1,0,"sectigo.com"
"cyberfarm.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"friheden.dk","true",7,5,0,"comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"billigventilation.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"multimed.dk","true",3,0,0,"digicert.com;globalsign.com;letsencrypt.org"
"spks.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"mit.dk","true",0,1,0,"digicert.com"
"martinmoerch.dk","true",1,1,1,"letsencrypt.org"
"jacobsenmobler.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"synoptik.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"optimalprint.dk","true",5,5,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"curvii.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"labitat.dk","true",1,0,1,"letsencrypt.org"
"evermart.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"3deksperten.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dustinhome.dk","true",8,6,0,"amazon.com;amazonaws.com;amazontrust.com;amazonws.com;awstrust.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"bambuni.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bedrenaetter.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"babygear.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"clausdalby.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sjfbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"pixum.dk","true",1,1,1,";letsencrypt.org"
"intempus.dk","true",1,0,0,"letsencrypt.org"
"eventbrite.dk","true",4,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com"
"lscontrol.dk","true",1,0,0,"letsencrypt.org"
"ugenr.dk","true",1,0,1,"letsencrypt.org"
"parfume-klik.dk","true",1,1,0,"sectigo.com"
"chrono24.dk","true",5,0,1,"amazonaws.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"daekonline.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"completnet.dk","true",1,0,0,"letsencrypt.org"
"horze.dk","true",5,0,0,"digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"bolighub.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"rivasogzagros.dk","true",1,0,0,"letsencrypt.org"
"sofus.dk","true",2,2,0,"globalsign.com;letsencrypt.org"
"nympho.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"golfexperten.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"arcanic.dk","true",1,0,0,"letsencrypt.org"
"conferencemanager.dk","true",1,0,0,"letsencrypt.org"
"banknorwegian.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"dform.dk","true",1,0,0,"letsencrypt.org"
"ribemediehus.dk","true",1,1,1,"letsencrypt.org"
"generals.dk","true",1,0,1,"letsencrypt.org"
"bib.dk","true",1,0,1,"letsencrypt.org"
"synsdata.dk","true",1,0,0,"globalsign.com"
"made4men.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"20dage.dk","true",1,0,0,"letsencrypt.org"
"vths.dk","true",1,0,0,"letsencrypt.org"
"guldsmykket.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"psykiatrifonden.dk","true",4,0,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog"
"worldonline.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"falck.dk","true",8,0,0,"amazonaws.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;symantec.com;zerossl.com"
"visa.dk","true",0,0,1,""
"danskelove.dk","true",1,0,1,"letsencrypt.org"
"wnb.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"laerepladsen.dk","true",0,2,1,"comodoca.com;sectigo.com"
"lightroom.dk","true",1,0,0,"letsencrypt.org"
"koldfront.dk","true",1,0,1,"letsencrypt.org"
"bankdata.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"deloox.dk","true",1,0,1,"sectigo.com"
"miele.dk","true",2,0,0,"awstrust.com;digicert.com"
"ukendtnummer.dk","true",1,0,0,"letsencrypt.org"
"optagelse.dk","true",1,1,1,"letsencrypt.org"
"fdmshop.dk","true",2,2,1,"digicert.com;globalsign.com"
"ge4.dk","true",1,0,0,"letsencrypt.org"
"erotikmix.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"femoi.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ibog.dk","true",1,0,0,"amazontrust.com"
"marialottes.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"moderno.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sexhub.dk","true",7,7,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"studieplus.dk","true",1,0,0,"letsencrypt.org"
"kracon.dk","true",1,0,1,"letsencrypt.org"
"raspberrypi.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hurtigmums.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hilli.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bn.dk","true",7,7,0,"GlobalSign.com;comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"skjernbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"hdmovie2.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dorchdanola.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"shiningsun.dk","true",1,0,0,"letsencrypt.org"
"stepnetwork.dk","true",1,0,0,"letsencrypt.org"
"jotex.dk","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"elov.dk","true",1,0,1,"letsencrypt.org"
"spamfri.dk","true",1,1,1,"letsencrypt.org"
"electroncash.dk","true",1,1,1,"letsencrypt.org"
"safeticket.dk","true",3,3,0,"geotrust.com;letsencrypt.org;rapidssl.com"
"skanderborg.dk","true",1,2,0,"digicert.com;sectigo.com"
"yahoo.dk","true",1,0,1,""
"danica.dk","true",1,1,1,";globalsign.com"
"campaya.dk","true",5,0,0,"digicert.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com"
