domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"loopia.se","true",2,2,1,"digicert.com;sectigo.com"
"google.se","true",1,0,0,"pki.goog"
"blocket.se","true",5,0,0,"amazon.com;certainly.com;digicert.com;letsencrypt.org;pki.goog"
"netnod.se","true",2,1,1,";letsencrypt.org;netnod.se"
"hitta.se","true",4,4,0,"amazon.com;digicert.com;letsencrypt.org;sectigo.com"
"kth.se","true",4,0,0,"digicert.com;harica.gr;letsencrypt.org;sectigo.com"
"gu.se","true",6,0,0,"digicert.com;godaddy.com;harica.gr;letsencrypt.org;pki.goog;sectigo.com"
"svd.se","true",6,0,0,"amazon.com;buypass.com;digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"ntp.se","true",1,1,1,";letsencrypt.org"
"tele2.se","true",3,0,1,"digicert.com;letsencrypt.org;sectigo.com"
"blogspot.se","true",1,0,0,"pki.goog"
"marcusoscarsson.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"egensajt.se","true",1,0,0,"letsencrypt.org"
"skatteverket.se","true",2,1,1,";digicert.com;expisoft.se"
"stockholm.se","true",4,0,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org"
"pomf.se","true",2,2,0,"letsencrypt.org;sectigo.com"
"riksdagen.se","true",3,1,0,";digicert.com;harica.gr;sectigo.com"
"polisen.se","true",1,0,1,"digicert.com"
"tv4.se","true",6,0,0,"amazon.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;telia.com"
"fortnox.se","true",7,6,0,"comodoca.com;digicert.com;globalsign.com;infocert.it;letsencrypt.org;pki.goog;ssl.com"
"transportstyrelsen.se","true",1,1,0,"digicert.com"
"arbetsformedlingen.se","true",3,0,3,"digicert.com;globalsign.com;letsencrypt.org"
"trafikverket.se","true",2,2,0,"telia.com;telia.se"
"eniro.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"goteborg.se","true",3,1,1,"amazonaws.com;letsencrypt.org;telia.com"
"seb.se","true",7,0,2,"amazonaws.com;buypass.no;digicert.com;entrust.net;letsencrypt.org;pki.goog;sectigo.com"
"broadview.se","true",2,0,0,"letsencrypt.org;sectigo.com"
"pinterest.se","true",1,0,0,"digicert.com"
"handelsbanken.se","true",1,1,1,";digicert.com"
"comhem.se","true",2,0,1,"digicert.com;sectigo.com"
"swedavia.se","true",5,4,1,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;telia.com"
"nordea.se","true",5,0,2,"digicert.com;entrust.net;globalsign.com;letsencrypt.org;sectigo.com"
"ellos.se","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"booli.se","true",10,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;cloudflare.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ahlens.se","true",6,5,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"vackertvader.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"netonnet.se","true",3,0,1,"amazontrust.com;globalsign.com;letsencrypt.org"
"comviq.se","true",2,0,1,"letsencrypt.org;sectigo.com"
"allas.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"pensionsmyndigheten.se","true",2,1,1,";expisoft.se;globalsign.com"
"domainnetwork.se","true",1,0,0,"sectigo.com"
"ancestry.se","true",6,5,0,"amazon.com;comodoca.com;digicert.com;globalsign.com;pki.goog;thawte.com"
"ving.se","true",3,0,0,"digicert.com;globalsign.com;letsencrypt.org"
"klaravik.se","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"hornbach.se","true",5,4,1,"amazon.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"griffel.se","true",3,0,1,"amazon.com;digicert.com;letsencrypt.org"
"imy.se","true",3,0,0,"globalsign.com;letsencrypt.org;sectigo.com"
"thomann.se","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"myheritage.se","true",1,0,0,"www.digicert.com"
"pts.se","true",1,0,1,"godaddy.com"
"nibe.se","true",3,2,0,"digicert.com;letsencrypt.org;pki.goog"
"kundo.se","true",6,0,0,"amazon.com;digicert.com;globalsign.com;harica.gr;letsencrypt.org;sectigo.com"
"msb.se","true",3,3,1,"globalsign.com;letsencrypt.org;telia.com"
"accum.se","true",2,1,1,";letsencrypt.org;sectigo.com"
"dinstudio.se","true",4,2,0,";globalsign.com;godaddy.com;letsencrypt.org;sectigo.com"
"nordnet.se","true",1,1,1,";digicert.com"
"elle.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"svenskdam.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"familjeliv.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"fi.se","true",2,0,0,"digicert.com;sectigo.com"
"hhs.se","true",6,0,0,"digicert.com;entrust.net;harica.gr;letsencrypt.org;pki.goog;sectigo.com"
"iis.se","true",4,0,1,"amazon.com;digicert.com;letsencrypt.org;sectigo.com"
"unibet.se","true",4,3,0,"amazon.com;letsencrypt.org;ssl.com;trustwave.com"
"skandia.se","true",1,1,1,"digicert.com"
"mil.se","true",1,1,1,";digicert.com"
"airbnb.se","true",1,0,1,"digicert.com"
"tink.se","true",5,0,1,"amazon.com;digicert.com;letsencrypt.org;multicert.com;sectigo.com"
"oderland.se","true",5,0,0,"comodoca.com;geotrust.com;letsencrypt.org;rapidssl.com;symantec.com"
"forsvarsmakten.se","true",1,1,1,";digicert.com"
"csn.se","true",2,2,0,"digicert.com;telia.com"
"univer.se","true",2,2,0,"amazon.com;certainly.com;letsencrypt.org"
"strawberry.se","true",5,0,0,"Digicert.com;amazonaws.com;buypass.com;letsencrypt.org;sectigo.com"
"gamereactor.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"postkodlotteriet.se","true",4,0,0,"amazon.com;globalsign.com;letsencrypt.org;pki.goog"
"ginza.se","true",1,1,0,"sectigo.com"
"sis.se","true",3,2,0,"digicert.com;letsencrypt.org;pki.goog"
"named.se","true",1,1,1,";letsencrypt.org"
"bluerange.se","true",2,1,0,"comodoca.com;letsencrypt.org"
"studentnatet.se","true",2,0,0,"letsencrypt.org;sectigo.com"
"mdfnet.se","true",1,1,1,"comodo.com;letsencrypt.org"
"interlan.se","true",4,0,0,"awstrust.com;comodoca.com;digicert.com;letsencrypt.org"
"notino.se","true",6,5,1,"comodoca.com;digicert.com;geotrust.com;letsencrypt.org;pki.goog;ssl.com"
"sportadmin.se","true",4,1,1,"amazon.com;digicert.com;letsencrypt.org;sectigo.com"
"vinnova.se","true",3,0,1,"digicert.com;harica.gr;sectigo.com"
"spp.se","true",6,0,1,"amazon.com;buypass.no;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"compricer.se","true",4,3,1,"amazon.com;digicert.com;globalsign.com;letsencrypt.org"
"starwebserver.se","true",3,3,1,"amazon.com;comodoca.com;letsencrypt.org"
"port80.se","true",1,0,0,"letsencrypt.org"
"naturskyddsforeningen.se","true",8,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"mau.se","true",5,5,0,"digicert.com;harica.gr;letsencrypt.org;pki.goog;sectigo.com"
"femina.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"fassberg.se","true",1,0,0,"letsencrypt.org"
"efn.se","true",1,1,1,";digicert.com"
"ju.se","true",2,0,1,"harica.gr;letsencrypt.org"
"hant.se","true",6,6,0,"amazonaws.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"grnh.se","true",7,6,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;godaddy.com;letsencrypt.org"
"lakemedelsverket.se","true",4,1,1,"digicert.com;letsencrypt.org;pki.goog;telia.com"
"kivra.se","true",3,1,1,"digicert.com;letsencrypt.org;pki.goog"
"hig.se","true",3,2,0,"harica.gr;letsencrypt.org;sectigo.com"
"hsb.se","true",6,3,1,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"bildelsbasen.se","true",0,1,0,"sectigo.com"
"his.se","true",3,0,1,"harica.gr;letsencrypt.org;sectigo.com"
"emp-shop.se","true",8,7,1,";amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"hv.se","true",3,1,0,"digicert.com;harica.gr;sectigo.com"
"skelleftea.se","true",2,0,0,"letsencrypt.org;symantec.com"
"mcf.se","true",3,2,0,"globalsign.com;letsencrypt.org;telia.com"
"kronofogden.se","true",1,1,1,";digicert.com"
"mah.se","true",4,4,0,"digicert.com;harica.gr;letsencrypt.org;sectigo.com"
"imusic.se","true",1,0,0,"letsencrypt.org"
"molndal.se","true",3,0,1,"digicert.com;globalsign.com;letsencrypt.org"
"bingel.se","true",1,0,0,"amazon.com"
"internetstiftelsen.se","true",2,0,1,"comodoca.com;letsencrypt.org"
"svk.se","true",6,5,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"recompile.se","true",1,0,1,"letsencrypt.org"
"addpro.se","true",2,0,0,"digicert.com;godaddy.com"
"danskebank.se","true",3,1,1,";amazon.com;entrust.net;globalsign.com"
"vakanser.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"irf.se","true",2,0,1,"harica.gr;letsencrypt.org"
"citygross.se","true",3,0,0,"globalsign.com;letsencrypt.org;sectigo.com"
"deloox.se","true",1,0,1,"sectigo.com"
"krisinformation.se","true",3,3,1,"globalsign.com;letsencrypt.org;telia.com"
"webhotel24.se","true",1,0,0,"letsencrypt.org"
"bookoutlet.se","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
