domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"spindelnet.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"voxmeter.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"kunstakademiet.dk","true",2,0,0,"letsencrypt.org;sectigo.com"
"hdmovie2.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"skanderborg.dk","true",1,2,0,"digicert.com;sectigo.com"
"superserver.dk","true",1,0,1,"letsencrypt.org"
"strawberry.dk","true",4,0,0,"Digicert.com;amazonaws.com;buypass.com;letsencrypt.org"
"stihl.dk","true",1,1,1,";;entrust.net"
"weleda.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"udfordringen.dk","true",1,0,0,"letsencrypt.org"
"mmm.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"struer.dk","true",2,2,0,"globalsign.com;letsencrypt.org"
"gad.dk","true",1,0,0,"comodoca.com"
"vardekommune.dk","true",3,0,0,"digicert.com;geotrust.com;letsencrypt.org"
"spreadshirt.dk","true",1,1,0,"letsencrypt.org"
"coverzone.dk","true",1,0,0,"letsencrypt.org"
"hostinger.dk","true",5,4,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"pivpiv.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"gastropit.dk","true",1,0,0,"letsencrypt.org"
"superusers.dk","true",2,1,0,"globalsign.com;letsencrypt.org"
"casa-interior.dk","true",1,0,0,"letsencrypt.org"
"co3.dk","true",3,0,1,"digicert.com;globalsign.com;letsencrypt.org"
"linuxhus.dk","true",0,1,0,"letsencrypt.org"
"vrc.dk","true",1,0,0,"letsencrypt.org"
"mysupply.dk","true",3,3,1,"globalsign.com;letsencrypt.org;sectigo.com"
"stevns.dk","true",4,0,1,"amazonaws.com;globalsign.com;letsencrypt.org;sectigo.com"
"filmskolen.dk","true",2,2,1,"digicert.com;letsencrypt.org"
"microbizz.dk","true",1,0,0,"letsencrypt.org"
"anima.dk","true",1,0,0,"letsencrypt.org"
"well.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"delsoux.dk","true",4,4,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org"
"skolekom.dk","true",1,0,1,"letsencrypt.org; accounturi=https://acme-v02.api.letsencrypt.org/acme/acct/119135076"
"hotmail.dk","true",0,0,1,""
"carve.dk","true",4,0,1,"awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"danskkulturarv.dk","true",1,0,1,"letsencrypt.org"
"dating60plus.dk","true",6,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org"
"byggefakta.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"deepfunk.dk","true",1,0,0,"letsencrypt.org"
"elysian.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"f5.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"justworks.dk","true",2,0,0,"letsencrypt.org;rapidssl.com"
"koebersmaegler.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"kreditbanken.dk","true",6,6,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"minforening.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"mw.dk","true",6,6,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"nordfynsbank.dk","true",6,6,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"safeseanet.dk","true",2,0,1,"globalsign.com;rdnccis.dk"
"sentinel-data.dk","true",6,6,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"stellacare.dk","true",6,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"friluftsfreak.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"europa-lastbiler.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"computerbox.dk","true",1,0,0,"letsencrypt.org"
"365design.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"caritas.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"lot29.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"gouda.dk","true",1,0,0,"buypass.no"
"casinotop10.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"laeremiddel.dk","true",1,1,1,";;letsencrypt.org"
"songshape.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"dsbwifi.dk","true",0,1,0,"sectigo.com"
"elbek-vejrup.dk","true",9,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"tikarideudstyr.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"wolftac.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"hansoft.dk","true",1,1,0,"sectigo.com"
"danicapension.dk","true",2,1,1,";;amazon.com;globalsign.com"
"mlapp.dk","true",0,1,0,"globalsign.com"
"nkspedition.dk","true",2,1,1,"globalsign.com;letsencrypt.org"
"ab-fodbold.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"skivets.dk","true",1,0,0,"letsencrypt.org"
"volff.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"radio.dk","true",6,6,0,"amazontrust.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"securitas.dk","true",6,5,0,"digicert.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"annelorenzen.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"ledpaerer.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"redcross.dk","true",2,1,0,"globalsign.com;sectigo.com"
"gourmettomater.dk","true",1,0,0,"letsencrypt.org"
"plsp.dk","true",0,1,0,"digicert.com"
"storytel.dk","true",2,0,1,"letsencrypt.org;pki.goog"
"via-mobilis.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"kracon.dk","true",1,0,1,"letsencrypt.org"
"fdmcamping.dk","true",1,1,1,";;letsencrypt.org"
"dantaxi.dk","true",3,1,0,"amazon.com;letsencrypt.org;sectigo.com"
"sportsadmin.dk","true",1,0,0,"digicert.com"
"ituneslive.dk","true",1,1,1,"pki.apple.com"
"mobileme.dk","true",1,1,1,"pki.apple.com"
"silkeplanter.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"singles50.dk","true",6,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org"
"apple.dk","true",1,1,1,"pki.apple.com"
"phd-courses.dk","true",2,0,1,"digicert.com;letsencrypt.org"
"june.dk","true",1,1,1,";;globalsign.com"
"d-s.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"airgun.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"chgp.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"gpris.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"nordicoil.dk","true",6,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"steak-out.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"tjenestetorvet.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"viborghelsepraktik.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"lytzenit.dk","true",2,2,0,"digicert.com;letsencrypt.org"
"futurehost.dk","true",0,1,0,"letsencrypt.org"
"hjarding.dk","true",1,0,0,"letsencrypt.org"
"sunday.dk","true",1,1,1,";;globalsign.com"
"eero.dk","true",6,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;eero.dk;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"nordictryk.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"kaai.dk","true",1,0,0,"letsencrypt.org"
"garncafe.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"moonly.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"dbcdigital.dk","true",1,0,1,"letsencrypt.org"
"aol.dk","true",2,0,1,"digicert.com;globalsign.com"
"bikeland.dk","true",6,5,0,"0 issue ""letsencrypt.org"";comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"novipark.dk","true",1,1,1,"globalsign.com"
"lovguiden.dk","true",1,0,0,"letsencrypt.org"
"misys.dk","true",4,1,1,";;digicert.com;cansignhttpexchanges=yes;entrust.net;sectigo.com;ssl.com"
"netcompany.dk","true",1,0,0,"digicert.com"
"ebay.dk","true",2,0,1,"comodoca.com;symantec.com"
"msn.dk","true",0,0,0,""
"snapshop.dk","true",1,0,0,"letsencrypt.org"
"detfri.dk","true",3,0,0,"letsencrypt.org;rapidssl.com;sectigo.com"
"addi.dk","true",1,0,1,"letsencrypt.org"
"minbedstebog.dk","true",0,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;letsencrypt.org"
"nghf.dk","true",3,0,0,"digicert.com;letsencrypt.org;rapidssl.com"
"ovellie.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"nc.dk","true",6,6,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"ndconn.dk","true",1,1,1,";;letsencrypt.org; accounturi=https://acme-v02.api.letsencrypt.org/acme/acct/201496320; validationmethods=http-01"
"fashiola.dk","true",2,0,0,"amazon.com;letsencrypt.org"
"umbraco.dk","true",9,5,0,"amazon.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;entrust.net;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com;www.digicert.com"
"remixbysofie.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"silvergroup.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"censor-it.dk","true",1,1,0,"globalsign.com"
"dubwise.dk","true",1,0,0,"letsencrypt.org"
"bounty.dk","true",1,0,0,"letsencrypt.org"
"livebooking.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"aurelia-clemons.dk","true",1,0,0,"letsencrypt.org"
"couchdesign.dk","true",1,0,1,"letsencrypt.org"
"rdnccis.dk","true",2,0,1,"globalsign.com;rdnccis.dk"
"gylendal.dk","true",1,0,0,"letsencrypt.org"
"twoday.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"consist.dk","true",2,0,0,"letsencrypt.org;sectigo.com"
"gladteknik.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"jtle.dk","true",1,0,1,"letsencrypt.org"
"techforum.dk","true",5,5,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"techsoup.dk","true",3,3,0,"globalsign.com;letsencrypt.org;sectigo.com"
"teddyway.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"bornhack.dk","true",1,0,1,"letsencrypt.org; validationmethods=dns-01; accounturi=https://acme-v02.api.letsencrypt.org/acme/acct/392649530"
"jack-wolfskin.dk","true",3,1,1,"amazon.com;digicert.com;godaddy.com;letsencrypt.org"
"virmo.dk","true",5,5,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"wegge.dk","true",1,0,1,"letsencrypt.org"
"westwing.dk","true",7,0,0,"amazon.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"voksenbasen.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"nils-wium.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"digitalelaereplaner.dk","true",1,1,0,";;letsencrypt.org"
"healthgenie.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"obiss.dk","true",1,0,0,"letsencrypt.org"
"hrnavigator.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"ski.dk","true",5,0,0,"digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"audiocircuit.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"littlemolly.dk","true",1,0,0,"letsencrypt.org"
"lookingforbooking.dk","true",1,0,0,"digicert.com"
"staby-fliser.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"bandageshoppen.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"testbed.dk","true",1,1,1,";;letsencrypt.org"
"skivehs.dk","true",1,0,0,"letsencrypt.org"
"varde.dk","true",6,0,0,"digicert.com;entrust.net;geotrust.com;godaddy.com;gov.dk;letsencrypt.org"
"signesmail.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"bag.dk","true",7,7,0,"amazon.com;amazonca.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"ferieboligsiden.dk","true",1,0,0,"letsencrypt.org"
"lyngvig.dk","true",6,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"skolenibiry.dk","true",0,1,0,"letsencrypt.org"
"techmaster.dk","true",8,5,0,"cloudflare.com;comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;sectigo.com;ssl.com"
"xboxlife.dk","true",1,0,0,"letsencrypt.org"
"krudthuset-svendborg.dk","true",1,0,0,"letsencrypt.org"
"forsoegsdyrenes-vaern.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"ost.dk","true",1,0,0,"letsencrypt.org"
"realdanmark.dk","true",1,1,1,";;globalsign.com"
"schafroth.dk","true",1,0,0,"letsencrypt.org"
"rhost.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"qbit.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"tradsborgmarine.dk","true",1,1,1,"letsencrypt.org"
"kvikvvs.dk","true",1,0,0,"letsencrypt.org"
"ertmania.dk","true",1,0,0,"letsencrypt.org"
"npecommerce.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"englishcenter.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"eberhardt-bonnesen.dk","true",0,1,0,"letsencrypt.org"
"indretningmedplanter.dk","true",5,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"abnikka.dk","true",1,0,0,"letsencrypt.org"
"egdw.dk","true",6,5,0,"comodoca.com;digicert.com; cansignhttpexchanges=yes;geotrust.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com"
"bibbaser.dk","true",1,0,1,"letsencrypt.org"
"eq.dk","true",1,0,0,"letsencrypt.org"
"jkkn.dk","true",1,1,1,";;letsencrypt.org"
"kam-site.dk","true",0,1,0,"letsencrypt.org"
"midtfactoring.dk","true",7,5,1,"comodoca.com;digicert.com; cansignhttpexchanges=yes;globalsign.com;letsencrypt.org;pki.goog; cansignhttpexchanges=yes;ssl.com;thawte.com"
"anettesklinik.dk","true",1,1,1,"letsencrypt.org"
"mobilabonnementet.dk","true",1,0,0,"letsencrypt.org"
"soloit.dk","true",1,0,0,"letsencrypt.org"
"itd.dk","true",1,1,0,"globalsign.com"
"falcherhverv.dk","true",5,5,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"ini.dk","true",1,0,0,"letsencrypt.org"
"mitcom.dk","true",1,0,0,"sectigo.com"
"science-platform.dk","true",1,1,0,";;letsencrypt.org"
