domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"ilva.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"mariacasino.dk","true",3,3,0,"letsencrypt.org;ssl.com;trustwave.com"
"kviknet.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ucl.dk","true",7,2,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"webapoteket.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"casinogo.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"travelmarket.dk","true",6,5,0,"amazontrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spillehallen.dk","true",0,1,0,"sectigo.com"
"rudersdal.dk","true",4,1,1,"amazon.com;digicert.com;globalsign.com;letsencrypt.org"
"synoptik.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"mit.dk","true",0,1,0,"digicert.com"
"sol.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"friheden.dk","true",7,5,0,"comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"storebaelt.dk","true",7,6,0,"amazonaws.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"webaway.dk","true",0,1,0,"letsencrypt.org"
"getyourguide.dk","true",4,1,1,"amazon.com;digicert.com;letsencrypt.org;pki.goog"
"martinmoerch.dk","true",1,1,1,"letsencrypt.org"
"notino.dk","true",6,5,1,"comodoca.com;digicert.com;geotrust.com;letsencrypt.org;pki.goog;ssl.com"
"mitcfu.dk","true",6,6,0,"comodoca.com;digicert.com;harica.gr;letsencrypt.org;pki.goog;ssl.com"
"derby25.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"vths.dk","true",1,0,0,"letsencrypt.org"
"danskefilm.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jala-helsekost.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spks.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"ribemediehus.dk","true",1,1,1,"letsencrypt.org"
"falck.dk","true",8,0,0,"amazonaws.com;comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;symantec.com;zerossl.com"
"emp-shop.dk","true",8,7,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org;sectigo.com"
"made4men.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"horze.dk","true",5,0,0,"digicert.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"ugenr.dk","true",1,0,1,"letsencrypt.org"
"dform.dk","true",1,0,0,"letsencrypt.org"
"bedrenaetter.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"shiningsun.dk","true",1,0,0,"letsencrypt.org"
"3deksperten.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"multimed.dk","true",3,0,0,"digicert.com;globalsign.com;letsencrypt.org"
"banknorwegian.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"conferencemanager.dk","true",1,0,0,"letsencrypt.org"
"completnet.dk","true",1,0,0,"letsencrypt.org"
"20dage.dk","true",1,0,0,"letsencrypt.org"
"intempus.dk","true",1,0,0,"letsencrypt.org"
"evermart.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"generals.dk","true",1,0,1,"letsencrypt.org"
"curvii.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bambuni.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sofus.dk","true",2,2,0,"globalsign.com;letsencrypt.org"
"laerepladsen.dk","true",0,2,1,"comodoca.com;sectigo.com"
"yahoo.dk","true",1,0,1,""
"bolighub.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"arcanic.dk","true",1,0,0,"letsencrypt.org"
"konservative.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"nympho.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"dustinhome.dk","true",8,6,0,"amazon.com;amazonaws.com;amazontrust.com;amazonws.com;awstrust.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"chrono24.dk","true",5,0,1,"amazonaws.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"deloox.dk","true",1,0,1,"sectigo.com"
"25syv.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"psykiatrifonden.dk","true",4,0,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog"
"dustin.dk","true",8,6,0,"amazon.com;amazonaws.com;amazontrust.com;amazonws.com;awstrust.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"daekonline.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"synsdata.dk","true",1,0,0,"globalsign.com"
"fdmshop.dk","true",2,2,1,"digicert.com;globalsign.com"
"k-net.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"marialottes.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"rivasogzagros.dk","true",1,0,0,"letsencrypt.org"
"raspberrypi.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"koldfront.dk","true",1,0,1,"letsencrypt.org"
"bib.dk","true",1,0,1,"letsencrypt.org"
"dis-danmark.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"optagelse.dk","true",1,1,1,"letsencrypt.org"
"billigventilation.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"stepnetwork.dk","true",3,0,0,"letsencrypt.org;pki.goog;sectigo.com"
"jones.dk","true",1,0,1,"letsencrypt.org"
"eventbrite.dk","true",4,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com"
"wnb.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hilli.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"miele.dk","true",2,0,0,"awstrust.com;digicert.com"
"itconfidence.dk","true",2,0,0,"globalsign.com;letsencrypt.org"
"erotikmix.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"moderno.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"sfoweb.dk","true",0,1,0,"letsencrypt.org"
"sexhub.dk","true",7,7,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"sjfbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"studieplus.dk","true",1,0,0,"letsencrypt.org"
"hyundai.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dongenergy.dk","true",1,0,0,"globalsign.com"
"bankdata.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"danskelove.dk","true",1,0,1,"letsencrypt.org"
"sporti.dk","true",1,1,1,"letsencrypt.org"
"klausen.dk","true",1,0,1,"letsencrypt.org"
"babygear.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"spamfri.dk","true",1,1,1,"letsencrypt.org"
"live.dk","true",0,0,0,""
"ge4.dk","true",1,0,0,"letsencrypt.org"
"bn.dk","true",7,7,0,"GlobalSign.com;comodoca.com;digicert.com;globalsign.com;godaddy.com;letsencrypt.org;pki.goog;ssl.com"
"electroncash.dk","true",1,1,1,"letsencrypt.org"
"okcloud.dk","true",3,0,0,"digicert.com;letsencrypt.org;pki.goog"
"catering-overblik.dk","true",1,0,0,"letsencrypt.org"
"3cx.dk","true",5,6,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"itrelation.dk","true",7,6,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;globalsign.com;letsencrypt.org"
"safeticket.dk","true",3,3,0,"geotrust.com;letsencrypt.org;rapidssl.com"
"chsc.dk","true",1,0,0,"letsencrypt.org"
"itunesradio.dk","true",1,1,1,"pki.apple.com"
"clausdalby.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dkhm.dk","true",1,1,1,"letsencrypt.org"
"danica.dk","true",1,1,1,"globalsign.com"
"censurfridns.dk","true",1,0,1,"letsencrypt.org"
"mastercook.dk","true",1,0,0,"letsencrypt.org"
"skjernbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"vax360.dk","true",3,1,1,"digicert.com;letsencrypt.org;sectigo.com"
"emmaolsen.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"nuuday.dk","true",4,0,0,"amazonaws.com;digicert.com;letsencrypt.org;sectigo.com"
"kanpla.dk","true",3,0,0,"letsencrypt.org;pki.goog;sectigo.com"
"fotoc.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"djurslandsbank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"q8.dk","true",3,2,1,"digicert.com;letsencrypt.org;pki.goog"
"outlook.dk","true",0,0,1,""
"labitat.dk","true",1,0,1,"letsencrypt.org"
"bevco.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jacobsenmobler.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"jotex.dk","true",5,2,0,"amazon.com;digicert.com;godaddy.com;letsencrypt.org;pki.goog"
"worldonline.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"topdrinks.dk","true",5,0,1,"digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com"
"campaya.dk","true",5,0,0,"digicert.com;godaddy.com;letsencrypt.org;pki.goog;sectigo.com"
"iex.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"toogoodtogo.dk","true",6,6,1,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"aarhusvand.dk","true",4,0,0,"digicert.com;globalsign.com;letsencrypt.org;pki.goog"
"gastromad.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"guldsmykket.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"pineriver.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"hurtigmums.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dagensbyggeri.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"biq.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"curait.dk","true",4,2,0,"digicert.com;globalsign.com;godaddy.com;letsencrypt.org"
"rykindribe.dk","true",1,1,1,"letsencrypt.org"
"c-system.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"zip.dk","true",1,0,0,"letsencrypt.org"
"femoi.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"visa.dk","true",0,0,1,""
"hillerod.dk","true",3,0,0,"entrust.net;geotrust.com;letsencrypt.org"
"ds-static.dk","true",2,1,2,"digicert.com;letsencrypt.org"
"heycaptain.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"metz.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"borderworlds.dk","true",2,0,0,"actalis.it;letsencrypt.org"
"toke.dk","true",1,0,0,"letsencrypt.org"
"reload.dk","true",4,4,1,"digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"myspreadshop.dk","true",1,1,0,"letsencrypt.org"
"pokerstarscasino.dk","true",2,0,0,"amazonaws.com;digicert.com"
"brk.dk","true",5,0,0,"affirmtrust.com;amazon.com;entrust.net;geotrust.com;globalsign.com"
"engelbert-strauss.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"optimalprint.dk","true",5,5,0,"amazonaws.com;digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"gamers-shop.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"coffeecollective.dk","true",3,0,0,"letsencrypt.org;pki.goog;ssl.com"
"danskboligformidling.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"drlund-gym.dk","true",2,1,1,"digicert.com;letsencrypt.org"
"rd.dk","true",1,1,1,"globalsign.com"
"klarna.dk","true",2,2,1,"amazonaws.com;digicert.com"
"ukendtnummer.dk","true",1,0,0,"letsencrypt.org"
"comicwiki.dk","true",1,0,0,"letsencrypt.org"
"dknyt.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"pixum.dk","true",1,1,1,"letsencrypt.org"
"mismo.dk","true",6,0,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;comodoca.com;letsencrypt.org"
"faktalink.dk","true",1,0,1,"letsencrypt.org"
"nspop.dk","true",0,2,0,"digicert.com;globalsign.com"
"carvision.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"digitalservicebog.dk","true",3,2,0,"amazonaws.com;letsencrypt.org;sectigo.com"
"pslife.dk","true",1,0,0,"letsencrypt.org"
"coopplus.dk","true",1,0,0,"letsencrypt.org"
"smds.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"forfatterweb.dk","true",1,0,1,"letsencrypt.org"
"fktkirke.dk","true",1,0,0,"letsencrypt.org"
"dorchdanola.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"ranumefterskole.dk","true",3,0,1,"digicert.com;letsencrypt.org;rapidssl.com"
"neland.dk","true",1,0,0,"letsencrypt.org"
"horesta.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"bitbase.dk","true",1,0,1,"letsencrypt.org"
"tmj.dk","true",2,1,0,"digicert.com;letsencrypt.org"
"reepark.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"appension.dk","true",4,4,0,"digicert.com;globalsign.com;letsencrypt.org;sectigo.com"
"docplayer.dk","true",5,5,1,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"csis.dk","true",2,0,1,"digicert.com;letsencrypt.org"
"dpgapi.dk","true",3,1,0,"digicert.com;letsencrypt.org;sectigo.com"
"plmedia.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"boligflow.dk","true",3,0,0,"letsencrypt.org;pki.goog;sectigo.com"
"beetrootbakery.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"basicclean.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"bydauto.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"calvinklein.dk","true",7,0,1,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;godaddy.com;letsencrypt.org"
"danskeinvest.dk","true",1,1,1,"globalsign.com"
"e-branchekoden.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"e-skilte.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"haveglad.dk","true",4,0,0,"digicert.com;letsencrypt.org;pki.goog;sectigo.com"
"danskebusser.dk","true",2,0,0,"comodoca.com;letsencrypt.org"
"infoba.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"kubedata.dk","true",4,1,1,"amazon.com;letsencrypt.org;sectigo.com;thawte.com"
"lux-case.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"majspassion.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"madital.dk","true",1,0,0,"letsencrypt.org"
"netbyggemarked.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"nordjyskebank.dk","true",6,6,1,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"parfume-klik.dk","true",1,1,0,"sectigo.com"
"productkeys.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"rejsesiden.dk","true",6,5,0,"amazontrust.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"zipmedia.dk","true",1,0,0,"letsencrypt.org"
"spindelnet.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dentatoveredeenke.dk","true",1,0,0,"letsencrypt.org"
"voxmeter.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"kunstakademiet.dk","true",2,0,0,"letsencrypt.org;sectigo.com"
"hdmovie2.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"skanderborg.dk","true",1,2,0,"digicert.com;sectigo.com"
"superserver.dk","true",1,0,1,"letsencrypt.org"
"autism.dk","true",1,0,0,"letsencrypt.org"
"strawberry.dk","true",4,0,0,"Digicert.com;amazonaws.com;buypass.com;letsencrypt.org"
"stihl.dk","true",1,1,1,"entrust.net"
"weleda.dk","true",2,0,0,"digicert.com;letsencrypt.org"
"image.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"juvi.dk","true",1,0,0,"letsencrypt.org"
"udfordringen.dk","true",1,0,0,"letsencrypt.org"
"mmm.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"earwear.dk","true",7,7,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;sectigo.com;ssl.com"
"struer.dk","true",3,2,0,"digicert.com;globalsign.com;letsencrypt.org"
"gad.dk","true",1,0,0,"comodoca.com"
"lightroom.dk","true",1,0,0,"letsencrypt.org"
"vardekommune.dk","true",3,0,0,"digicert.com;geotrust.com;letsencrypt.org"
"spreadshirt.dk","true",1,1,0,"letsencrypt.org"
"coverzone.dk","true",1,0,0,"letsencrypt.org"
"hostinger.dk","true",6,6,0,"comodoca.com;digicert.com;globalsign.com;letsencrypt.org;pki.goog;ssl.com"
"pivpiv.dk","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"gastropit.dk","true",1,0,0,"letsencrypt.org"
"superusers.dk","true",2,1,0,"globalsign.com;letsencrypt.org"
"casa-interior.dk","true",1,0,0,"letsencrypt.org"
"co3.dk","true",3,0,1,"digicert.com;globalsign.com;letsencrypt.org"
"linuxhus.dk","true",0,1,0,"letsencrypt.org"
"vrc.dk","true",1,0,0,"letsencrypt.org"
"mysupply.dk","true",3,3,1,"globalsign.com;letsencrypt.org;sectigo.com"
"stevns.dk","true",4,0,1,"amazonaws.com;globalsign.com;letsencrypt.org;sectigo.com"
"filmskolen.dk","true",2,2,1,"digicert.com;letsencrypt.org"
"microbizz.dk","true",1,0,0,"letsencrypt.org"
